0.13,0.551716
0.131,0.552112
0.132,0.552508
0.133,0.552903
0.134,0.553298
0.135,0.553694
0.136,0.554089
0.137,0.554484
0.138,0.554879
0.139,0.555275
0.14,0.55567
0.141,0.556065
0.142,0.55646
0.143,0.556855
0.144,0.557249
0.145,0.557644
0.146,0.558039
0.147,0.558434
0.148,0.558828
0.149,0.559223
0.15,0.559617
0.151,0.560012
0.152,0.560406
0.153,0.5608
0.154,0.561195
0.155,0.561589
0.156,0.561983
0.157,0.562377
0.158,0.562771
0.159,0.563165
0.16,0.563559
0.161,0.563953
0.162,0.564347
0.163,0.56474
0.164,0.565134
0.165,0.565528
0.166,0.565921
0.167,0.566315
0.168,0.566708
0.169,0.567101
0.17,0.567494
0.171,0.567888
0.172,0.568281
0.173,0.568674
0.174,0.569067
0.175,0.56946
0.176,0.569853
0.177,0.570245
0.178,0.570638
0.179,0.571031
0.18,0.571423
0.181,0.571816
0.182,0.572208
0.183,0.572601
0.184,0.572993
0.185,0.573385
0.186,0.573777
0.187,0.574169
0.188,0.574561
0.189,0.574953
0.19,0.575345
0.191,0.575737
0.192,0.576128
0.193,0.57652
0.194,0.576912
0.195,0.577303
0.196,0.577694
0.197,0.578086
0.198,0.578477
0.199,0.578868
0.2,0.579259
0.201,0.57965
0.202,0.580041
0.203,0.580432
0.204,0.580823
0.205,0.581213
0.206,0.581604
0.207,0.581995
0.208,0.582385
0.209,0.582775
0.21,0.583166
0.211,0.583556
0.212,0.583946
0.213,0.584336
0.214,0.584726
0.215,0.585116
0.216,0.585506
0.217,0.585895
0.218,0.586285
0.219,0.586674
0.22,0.587064
0.221,0.587453
0.222,0.587842
0.223,0.588232
0.224,0.588621
0.225,0.58901
0.226,0.589399
0.227,0.589788
0.228,0.590176
0.229,0.590565
0.23,0.590954
0.231,0.591342
0.232,0.59173
0.233,0.592119
0.234,0.592507
0.235,0.592895
0.236,0.593283
0.237,0.593671
0.238,0.594059
0.239,0.594447
0.24,0.594834
0.241,0.595222
0.242,0.595609
0.243,0.595997
0.244,0.596384
0.245,0.596771
0.246,0.597158
0.247,0.597545
0.248,0.597932
0.249,0.598319
0.25,0.598706
0.251,0.599092
0.252,0.599479
0.253,0.599865
0.254,0.600252
0.255,0.600638
0.256,0.601024
0.257,0.60141
0.258,0.601796
0.259,0.602182
0.26,0.602567
0.261,0.602953
0.262,0.603339
0.263,0.603724
0.264,0.604109
0.265,0.604495
0.266,0.60488
0.267,0.605265
0.268,0.60565
0.269,0.606034
0.27,0.606419
0.271,0.606804
0.272,0.607188
0.273,0.607573
0.274,0.607957
0.275,0.608341
0.276,0.608725
0.277,0.609109
0.278,0.609493
0.279,0.609877
0.28,0.610261
0.281,0.610644
0.282,0.611028
0.283,0.611411
0.284,0.611794
0.285,0.612177
0.286,0.61256
0.287,0.612943
0.288,0.613326
0.289,0.613709
0.29,0.614091
0.291,0.614474
0.292,0.614856
0.293,0.615238
0.294,0.61562
0.295,0.616002
0.296,0.616384
0.297,0.616766
0.298,0.617148
0.299,0.617529
0.3,0.617911
0.301,0.618292
0.302,0.618673
0.303,0.619054
0.304,0.619435
0.305,0.619816
0.306,0.620197
0.307,0.620578
0.308,0.620958
0.309,0.621338
0.31,0.621719
0.311,0.622099
0.312,0.622479
0.313,0.622859
0.314,0.623239
0.315,0.623618
0.316,0.623998
0.317,0.624377
0.318,0.624757
0.319,0.625136
0.32,0.625515
0.321,0.625894
0.322,0.626273
0.323,0.626652
0.324,0.62703
0.325,0.627409
0.326,0.627787
0.327,0.628165
0.328,0.628543
0.329,0.628921
0.33,0.629299
0.331,0.629677
0.332,0.630055
0.333,0.630432
0.334,0.630809
0.335,0.631187
0.336,0.631564
0.337,0.631941
0.338,0.632318
0.339,0.632694
0.34,0.633071
0.341,0.633447
0.342,0.633824
0.343,0.6342
0.344,0.634576
0.345,0.634952
0.346,0.635328
0.347,0.635703
0.348,0.636079
0.349,0.636454
0.35,0.63683
0.351,0.637205
0.352,0.63758
0.353,0.637955
0.354,0.63833
0.355,0.638704
0.356,0.639079
0.357,0.639453
0.358,0.639827
0.359,0.640202
0.36,0.640576
0.361,0.640949
0.362,0.641323
0.363,0.641697
0.364,0.64207
0.365,0.642443
0.366,0.642817
0.367,0.64319
0.368,0.643562
0.369,0.643935
0.37,0.644308
0.371,0.64468
0.372,0.645053
0.373,0.645425
0.374,0.645797
0.375,0.646169
0.376,0.646541
0.377,0.646912
0.378,0.647284
0.379,0.647655
0.38,0.648026
0.381,0.648397
0.382,0.648768
0.383,0.649139
0.384,0.64951
0.385,0.64988
0.386,0.650251
0.387,0.650621
0.388,0.650991
0.389,0.651361
0.39,0.651731
0.391,0.6521
0.392,0.65247
0.393,0.652839
0.394,0.653208
0.395,0.653578
0.396,0.653946
0.397,0.654315
0.398,0.654684
0.399,0.655052
0.4,0.655421
0.401,0.655789
0.402,0.656157
0.403,0.656525
0.404,0.656893
0.405,0.65726
0.406,0.657628
0.407,0.657995
0.408,0.658362
0.409,0.658729
0.41,0.659096
0.411,0.659463
0.412,0.659829
0.413,0.660196
0.414,0.660562
0.415,0.660928
0.416,0.661294
0.417,0.66166
0.418,0.662025
0.419,0.662391
0.42,0.662756
0.421,0.663121
0.422,0.663486
0.423,0.663851
0.424,0.664216
0.425,0.664581
0.426,0.664945
0.427,0.665309
0.428,0.665673
0.429,0.666037
0.43,0.666401
0.431,0.666765
0.432,0.667128
0.433,0.667492
0.434,0.667855
0.435,0.668218
0.436,0.668581
0.437,0.668943
0.438,0.669306
0.439,0.669668
0.44,0.67003
0.441,0.670392
0.442,0.670754
0.443,0.671116
0.444,0.671478
0.445,0.671839
0.446,0.6722
0.447,0.672561
0.448,0.672922
0.449,0.673283
0.45,0.673644
0.451,0.674004
0.452,0.674364
0.453,0.674724
0.454,0.675084
0.455,0.675444
0.456,0.675804
0.457,0.676163
0.458,0.676523
0.459,0.676882
0.46,0.677241
0.461,0.6776
0.462,0.677958
0.463,0.678317
0.464,0.678675
0.465,0.679033
0.466,0.679391
0.467,0.679749
0.468,0.680107
0.469,0.680464
0.47,0.680821
0.471,0.681178
0.472,0.681535
0.473,0.681892
0.474,0.682249
0.475,0.682605
0.476,0.682962
0.477,0.683318
0.478,0.683674
0.479,0.684029
0.48,0.684385
0.481,0.684741
0.482,0.685096
0.483,0.685451
0.484,0.685806
0.485,0.686161
0.486,0.686515
0.487,0.68687
0.488,0.687224
0.489,0.687578
0.49,0.687932
0.491,0.688286
0.492,0.688639
0.493,0.688992
0.494,0.689346
0.495,0.689699
0.496,0.690052
0.497,0.690404
0.498,0.690757
0.499,0.691109
0.5,0.691461
0.501,0.691813
0.502,0.692165
0.503,0.692517
0.504,0.692868
0.505,0.693219
0.506,0.69357
0.507,0.693921
0.508,0.694272
0.509,0.694623
0.51,0.694973
0.511,0.695323
0.512,0.695673
0.513,0.696023
0.514,0.696373
0.515,0.696722
0.516,0.697072
0.517,0.697421
0.518,0.69777
0.519,0.698118
0.52,0.698467
0.521,0.698815
0.522,0.699164
0.523,0.699512
0.524,0.699859
0.525,0.700207
0.526,0.700555
0.527,0.700902
0.528,0.701249
0.529,0.701596
0.53,0.701943
0.531,0.702289
0.532,0.702636
0.533,0.702982
0.534,0.703328
0.535,0.703674
0.536,0.704019
0.537,0.704365
0.538,0.70471
0.539,0.705055
0.54,0.7054
0.541,0.705745
0.542,0.706089
0.543,0.706434
0.544,0.706778
0.545,0.707122
0.546,0.707466
0.547,0.707809
0.548,0.708153
0.549,0.708496
0.55,0.708839
0.551,0.709182
0.552,0.709524
0.553,0.709867
0.554,0.710209
0.555,0.710551
0.556,0.710893
0.557,0.711235
0.558,0.711576
0.559,0.711918
0.56,0.712259
0.561,0.7126
0.562,0.712941
0.563,0.713281
0.564,0.713622
0.565,0.713962
0.566,0.714302
0.567,0.714642
0.568,0.714981
0.569,0.715321
0.57,0.71566
0.571,0.715999
0.572,0.716338
0.573,0.716676
0.574,0.717015
0.575,0.717353
0.576,0.717691
0.577,0.718029
0.578,0.718367
0.579,0.718704
0.58,0.719041
0.581,0.719378
0.582,0.719715
0.583,0.720052
0.584,0.720388
0.585,0.720725
0.586,0.721061
0.587,0.721397
0.588,0.721732
0.589,0.722068
0.59,0.722403
0.591,0.722738
0.592,0.723073
0.593,0.723408
0.594,0.723742
0.595,0.724077
0.596,0.724411
0.597,0.724745
0.598,0.725079
0.599,0.725412
0.6,0.725745
0.601,0.726079
0.602,0.726411
0.603,0.726744
0.604,0.727077
0.605,0.727409
0.606,0.727741
0.607,0.728073
0.608,0.728405
0.609,0.728736
0.61,0.729068
0.611,0.729399
0.612,0.72973
0.613,0.73006
0.614,0.730391
0.615,0.730721
0.616,0.731051
0.617,0.731381
0.618,0.731711
0.619,0.73204
0.62,0.73237
0.621,0.732699
0.622,0.733028
0.623,0.733356
0.624,0.733685
0.625,0.734013
0.626,0.734341
0.627,0.734669
0.628,0.734997
0.629,0.735324
0.63,0.735651
0.631,0.735978
0.632,0.736305
0.633,0.736632
0.634,0.736958
0.635,0.737284
0.636,0.73761
0.637,0.737936
0.638,0.738262
0.639,0.738587
0.64,0.738912
0.641,0.739237
0.642,0.739562
0.643,0.739886
0.644,0.740211
0.645,0.740535
0.646,0.740859
0.647,0.741182
0.648,0.741506
0.649,0.741829
0.65,0.742152
0.651,0.742475
0.652,0.742798
0.653,0.74312
0.654,0.743443
0.655,0.743765
0.656,0.744086
0.657,0.744408
0.658,0.744729
0.659,0.745051
0.66,0.745372
0.661,0.745692
0.662,0.746013
0.663,0.746333
0.664,0.746653
0.665,0.746973
0.666,0.747293
0.667,0.747612
0.668,0.747932
0.669,0.748251
0.67,0.74857
0.671,0.748888
0.672,0.749207
0.673,0.749525
0.674,0.749843
0.675,0.750161
0.676,0.750478
0.677,0.750795
0.678,0.751113
0.679,0.751429
0.68,0.751746
0.681,0.752063
0.682,0.752379
0.683,0.752695
0.684,0.753011
0.685,0.753326
0.686,0.753642
0.687,0.753957
0.688,0.754272
0.689,0.754587
0.69,0.754901
0.691,0.755216
0.692,0.75553
0.693,0.755844
0.694,0.756157
0.695,0.756471
0.696,0.756784
0.697,0.757097
0.698,0.75741
0.699,0.757722
0.7,0.758035
0.701,0.758347
0.702,0.758659
0.703,0.75897
0.704,0.759282
0.705,0.759593
0.706,0.759904
0.707,0.760215
0.708,0.760526
0.709,0.760836
0.71,0.761146
0.711,0.761456
0.712,0.761766
0.713,0.762075
0.714,0.762385
0.715,0.762694
0.716,0.763003
0.717,0.763311
0.718,0.76362
0.719,0.763928
0.72,0.764236
0.721,0.764544
0.722,0.764851
0.723,0.765158
0.724,0.765465
0.725,0.765772
0.726,0.766079
0.727,0.766385
0.728,0.766691
0.729,0.766997
0.73,0.767303
0.731,0.767609
0.732,0.767914
0.733,0.768219
0.734,0.768524
0.735,0.768829
0.736,0.769133
0.737,0.769437
0.738,0.769741
0.739,0.770045
0.74,0.770348
0.741,0.770652
0.742,0.770955
0.743,0.771257
0.744,0.77156
0.745,0.771862
0.746,0.772165
0.747,0.772466
0.748,0.772768
0.749,0.77307
0.75,0.773371
0.751,0.773672
0.752,0.773973
0.753,0.774273
0.754,0.774574
0.755,0.774874
0.756,0.775174
0.757,0.775473
0.758,0.775773
0.759,0.776072
0.76,0.776371
0.761,0.77667
0.762,0.776968
0.763,0.777267
0.764,0.777565
0.765,0.777862
0.766,0.77816
0.767,0.778457
0.768,0.778755
0.769,0.779052
0.77,0.779348
0.771,0.779645
0.772,0.779941
0.773,0.780237
0.774,0.780533
0.775,0.780828
0.776,0.781124
0.777,0.781419
0.778,0.781714
0.779,0.782008
0.78,0.782303
0.781,0.782597
0.782,0.782891
0.783,0.783185
0.784,0.783478
0.785,0.783771
0.786,0.784064
0.787,0.784357
0.788,0.78465
0.789,0.784942
0.79,0.785234
0.791,0.785526
0.792,0.785818
0.793,0.786109
0.794,0.7864
0.795,0.786691
0.796,0.786982
0.797,0.787273
0.798,0.787563
0.799,0.787853
0.8,0.788143
0.801,0.788432
0.802,0.788722
0.803,0.789011
0.804,0.7893
0.805,0.789588
0.806,0.789877
0.807,0.790165
0.808,0.790453
0.809,0.790741
0.81,0.791028
0.811,0.791315
0.812,0.791602
0.813,0.791889
0.814,0.792176
0.815,0.792462
0.816,0.792748
0.817,0.793034
0.818,0.79332
0.819,0.793605
0.82,0.79389
0.821,0.794175
0.822,0.79446
0.823,0.794744
0.824,0.795028
0.825,0.795312
0.826,0.795596
0.827,0.79588
0.828,0.796163
0.829,0.796446
0.83,0.796729
0.831,0.797011
0.832,0.797294
0.833,0.797576
0.834,0.797858
0.835,0.798139
0.836,0.798421
0.837,0.798702
0.838,0.798983
0.839,0.799263
0.84,0.799544
0.841,0.799824
0.842,0.800104
0.843,0.800384
0.844,0.800663
0.845,0.800943
0.846,0.801222
0.847,0.801501
0.848,0.801779
0.849,0.802057
0.85,0.802336
0.851,0.802613
0.852,0.802891
0.853,0.803168
0.854,0.803446
0.855,0.803723
0.856,0.803999
0.857,0.804276
0.858,0.804552
0.859,0.804828
0.86,0.805104
0.861,0.805379
0.862,0.805654
0.863,0.805929
0.864,0.806204
0.865,0.806479
0.866,0.806753
0.867,0.807027
0.868,0.807301
0.869,0.807574
0.87,0.807848
0.871,0.808121
0.872,0.808394
0.873,0.808667
0.874,0.808939
0.875,0.809211
0.876,0.809483
0.877,0.809755
0.878,0.810026
0.879,0.810297
0.88,0.810568
0.881,0.810839
0.882,0.81111
0.883,0.81138
0.884,0.81165
0.885,0.81192
0.886,0.812189
0.887,0.812459
0.888,0.812728
0.889,0.812996
0.89,0.813265
0.891,0.813533
0.892,0.813802
0.893,0.814069
0.894,0.814337
0.895,0.814604
0.896,0.814872
0.897,0.815139
0.898,0.815405
0.899,0.815672
0.9,0.815938
0.901,0.816204
0.902,0.81647
0.903,0.816735
0.904,0.817
0.905,0.817265
0.906,0.81753
0.907,0.817795
0.908,0.818059
0.909,0.818323
0.91,0.818587
0.911,0.81885
0.912,0.819114
0.913,0.819377
0.914,0.81964
0.915,0.819902
0.916,0.820165
0.917,0.820427
0.918,0.820689
0.919,0.82095
0.92,0.821212
0.921,0.821473
0.922,0.821734
0.923,0.821994
0.924,0.822255
0.925,0.822515
0.926,0.822775
0.927,0.823035
0.928,0.823294
0.929,0.823553
0.93,0.823812
0.931,0.824071
0.932,0.82433
0.933,0.824588
0.934,0.824846
0.935,0.825104
0.936,0.825361
0.937,0.825619
0.938,0.825876
0.939,0.826133
0.94,0.826389
0.941,0.826646
0.942,0.826902
0.943,0.827157
0.944,0.827413
0.945,0.827669
0.946,0.827924
0.947,0.828179
0.948,0.828433
0.949,0.828688
0.95,0.828942
0.951,0.829196
0.952,0.829449
0.953,0.829703
0.954,0.829956
0.955,0.830209
0.956,0.830462
0.957,0.830714
0.958,0.830967
0.959,0.831219
0.96,0.83147
0.961,0.831722
0.962,0.831973
0.963,0.832224
0.964,0.832475
0.965,0.832726
0.966,0.832976
0.967,0.833226
0.968,0.833476
0.969,0.833725
0.97,0.833975
0.971,0.834224
0.972,0.834473
0.973,0.834721
0.974,0.83497
0.975,0.835218
0.976,0.835466
0.977,0.835713
0.978,0.835961
0.979,0.836208
0.98,0.836455
0.981,0.836702
0.982,0.836948
0.983,0.837194
0.984,0.83744
0.985,0.837686
0.986,0.837931
0.987,0.838177
0.988,0.838422
0.989,0.838666
0.99,0.838911
0.991,0.839155
0.992,0.839399
0.993,0.839643
0.994,0.839886
0.995,0.84013
0.996,0.840373
0.997,0.840616
0.998,0.840858
0.999,0.841101
1.0,0.841343
1.001,0.841584
1.002,0.841826
1.003,0.842067
1.004,0.842309
1.005,0.842549
1.006,0.84279
1.007,0.84303
1.008,0.843271
1.009,0.843511
1.01,0.84375
1.011,0.84399
1.012,0.844229
1.013,0.844468
1.014,0.844706
1.015,0.844945
1.016,0.845183
1.017,0.845421
1.018,0.845659
1.019,0.845896
1.02,0.846134
1.021,0.846371
1.022,0.846607
1.023,0.846844
1.024,0.84708
1.025,0.847316
1.026,0.847552
1.027,0.847788
1.028,0.848023
1.029,0.848258
1.03,0.848493
1.031,0.848727
1.032,0.848962
1.033,0.849196
1.034,0.84943
1.035,0.849663
1.036,0.849897
1.037,0.85013
1.038,0.850363
1.039,0.850595
1.04,0.850828
1.041,0.85106
1.042,0.851292
1.043,0.851524
1.044,0.851755
1.045,0.851986
1.046,0.852217
1.047,0.852448
1.048,0.852678
1.049,0.852909
1.05,0.853139
1.051,0.853369
1.052,0.853598
1.053,0.853827
1.054,0.854056
1.055,0.854285
1.056,0.854514
1.057,0.854742
1.058,0.85497
1.059,0.855198
1.06,0.855425
1.061,0.855653
1.062,0.85588
1.063,0.856107
1.064,0.856333
1.065,0.85656
1.066,0.856786
1.067,0.857012
1.068,0.857238
1.069,0.857463
1.07,0.857688
1.071,0.857913
1.072,0.858138
1.073,0.858362
1.074,0.858586
1.075,0.85881
1.076,0.859034
1.077,0.859258
1.078,0.859481
1.079,0.859704
1.08,0.859927
1.081,0.860149
1.082,0.860371
1.083,0.860594
1.084,0.860815
1.085,0.861037
1.086,0.861258
1.087,0.861479
1.088,0.8617
1.089,0.861921
1.09,0.862141
1.091,0.862361
1.092,0.862581
1.093,0.862801
1.094,0.86302
1.095,0.863239
1.096,0.863458
1.097,0.863677
1.098,0.863895
1.099,0.864114
1.1,0.864332
1.101,0.864549
1.102,0.864767
1.103,0.864984
1.104,0.865201
1.105,0.865418
1.106,0.865634
1.107,0.865851
1.108,0.866067
1.109,0.866283
1.11,0.866498
1.111,0.866714
1.112,0.866929
1.113,0.867144
1.114,0.867358
1.115,0.867573
1.116,0.867787
1.117,0.868001
1.118,0.868214
1.119,0.868428
1.12,0.868641
1.121,0.868854
1.122,0.869066
1.123,0.869279
1.124,0.869491
1.125,0.869703
1.126,0.869915
1.127,0.870126
1.128,0.870338
1.129,0.870549
1.13,0.87076
1.131,0.87097
1.132,0.87118
1.133,0.871391
1.134,0.8716
1.135,0.87181
1.136,0.872019
1.137,0.872229
1.138,0.872437
1.139,0.872646
1.14,0.872855
1.141,0.873063
1.142,0.873271
1.143,0.873478
1.144,0.873686
1.145,0.873893
1.146,0.8741
1.147,0.874307
1.148,0.874513
1.149,0.87472
1.15,0.874926
1.151,0.875132
1.152,0.875337
1.153,0.875542
1.154,0.875748
1.155,0.875952
1.156,0.876157
1.157,0.876361
1.158,0.876566
1.159,0.87677
1.16,0.876973
1.161,0.877177
1.162,0.87738
1.163,0.877583
1.164,0.877786
1.165,0.877988
1.166,0.87819
1.167,0.878392
1.168,0.878594
1.169,0.878796
1.17,0.878997
1.171,0.879198
1.172,0.879399
1.173,0.8796
1.174,0.8798
1.175,0.88
1.176,0.8802
1.177,0.8804
1.178,0.880599
1.179,0.880799
1.18,0.880998
1.181,0.881196
1.182,0.881395
1.183,0.881593
1.184,0.881791
1.185,0.881989
1.186,0.882186
1.187,0.882384
1.188,0.882581
1.189,0.882778
1.19,0.882974
1.191,0.883171
1.192,0.883367
1.193,0.883563
1.194,0.883759
1.195,0.883954
1.196,0.884149
1.197,0.884344
1.198,0.884539
1.199,0.884734
1.2,0.884928
1.201,0.885122
1.202,0.885316
1.203,0.885509
1.204,0.885703
1.205,0.885896
1.206,0.886089
1.207,0.886282
1.208,0.886474
1.209,0.886666
1.21,0.886858
1.211,0.88705
1.212,0.887241
1.213,0.887433
1.214,0.887624
1.215,0.887815
1.216,0.888005
1.217,0.888196
1.218,0.888386
1.219,0.888576
1.22,0.888765
1.221,0.888955
1.222,0.889144
1.223,0.889333
1.224,0.889521
1.225,0.88971
1.226,0.889898
1.227,0.890086
1.228,0.890274
1.229,0.890462
1.23,0.890649
1.231,0.890836
1.232,0.891023
1.233,0.89121
1.234,0.891396
1.235,0.891582
1.236,0.891768
1.237,0.891954
1.238,0.89214
1.239,0.892325
1.24,0.89251
1.241,0.892695
1.242,0.892879
1.243,0.893064
1.244,0.893248
1.245,0.893432
1.246,0.893615
1.247,0.893799
1.248,0.893982
1.249,0.894165
1.25,0.894348
1.251,0.89453
1.252,0.894713
1.253,0.894895
1.254,0.895077
1.255,0.895258
1.256,0.89544
1.257,0.895621
1.258,0.895802
1.259,0.895982
1.26,0.896163
1.261,0.896343
1.262,0.896523
1.263,0.896703
1.264,0.896883
1.265,0.897062
1.266,0.897241
1.267,0.89742
1.268,0.897599
1.269,0.897777
1.27,0.897955
1.271,0.898133
1.272,0.898311
1.273,0.898489
1.274,0.898666
1.275,0.898843
1.276,0.89902
1.277,0.899196
1.278,0.899373
1.279,0.899549
1.28,0.899725
1.281,0.899901
1.282,0.900076
1.283,0.900252
1.284,0.900427
1.285,0.900601
1.286,0.900776
1.287,0.90095
1.288,0.901125
1.289,0.901298
1.29,0.901472
1.291,0.901646
1.292,0.901819
1.293,0.901992
1.294,0.902165
1.295,0.902337
1.296,0.90251
1.297,0.902682
1.298,0.902854
1.299,0.903026
1.3,0.903197
1.301,0.903368
1.302,0.903539
1.303,0.90371
1.304,0.903881
1.305,0.904051
1.306,0.904221
1.307,0.904391
1.308,0.904561
1.309,0.90473
1.31,0.9049
1.311,0.905069
1.312,0.905237
1.313,0.905406
1.314,0.905574
1.315,0.905743
1.316,0.90591
1.317,0.906078
1.318,0.906246
1.319,0.906413
1.32,0.90658
1.321,0.906747
1.322,0.906913
1.323,0.90708
1.324,0.907246
1.325,0.907412
1.326,0.907578
1.327,0.907743
1.328,0.907908
1.329,0.908074
1.33,0.908238
1.331,0.908403
1.332,0.908567
1.333,0.908732
1.334,0.908896
1.335,0.909059
1.336,0.909223
1.337,0.909386
1.338,0.909549
1.339,0.909712
1.34,0.909875
1.341,0.910037
1.342,0.910199
1.343,0.910362
1.344,0.910523
1.345,0.910685
1.346,0.910846
1.347,0.911007
1.348,0.911168
1.349,0.911329
1.35,0.911489
1.351,0.91165
1.352,0.91181
1.353,0.91197
1.354,0.912129
1.355,0.912289
1.356,0.912448
1.357,0.912607
1.358,0.912766
1.359,0.912924
1.36,0.913083
1.361,0.913241
1.362,0.913399
1.363,0.913556
1.364,0.913714
1.365,0.913871
1.366,0.914028
1.367,0.914185
1.368,0.914341
1.369,0.914498
1.37,0.914654
1.371,0.91481
1.372,0.914966
1.373,0.915121
1.374,0.915277
1.375,0.915432
1.376,0.915587
1.377,0.915741
1.378,0.915896
1.379,0.91605
1.38,0.916204
1.381,0.916358
1.382,0.916512
1.383,0.916665
1.384,0.916818
1.385,0.916971
1.386,0.917124
1.387,0.917277
1.388,0.917429
1.389,0.917581
1.39,0.917733
1.391,0.917885
1.392,0.918036
1.393,0.918188
1.394,0.918339
1.395,0.91849
1.396,0.91864
1.397,0.918791
1.398,0.918941
1.399,0.919091
1.4,0.919241
1.401,0.91939
1.402,0.91954
1.403,0.919689
1.404,0.919838
1.405,0.919987
1.406,0.920135
1.407,0.920284
1.408,0.920432
1.409,0.92058
1.41,0.920728
1.411,0.920875
1.412,0.921022
1.413,0.92117
1.414,0.921316
1.415,0.921463
1.416,0.92161
1.417,0.921756
1.418,0.921902
1.419,0.922048
1.42,0.922194
1.421,0.922339
1.422,0.922484
1.423,0.922629
1.424,0.922774
1.425,0.922919
1.426,0.923063
1.427,0.923207
1.428,0.923351
1.429,0.923495
1.43,0.923639
1.431,0.923782
1.432,0.923926
1.433,0.924068
1.434,0.924211
1.435,0.924354
1.436,0.924496
1.437,0.924638
1.438,0.92478
1.439,0.924922
1.44,0.925064
1.441,0.925205
1.442,0.925346
1.443,0.925487
1.444,0.925628
1.445,0.925768
1.446,0.925909
1.447,0.926049
1.448,0.926189
1.449,0.926329
1.45,0.926468
1.451,0.926607
1.452,0.926747
1.453,0.926886
1.454,0.927024
1.455,0.927163
1.456,0.927301
1.457,0.927439
1.458,0.927577
1.459,0.927715
1.46,0.927852
1.461,0.92799
1.462,0.928127
1.463,0.928264
1.464,0.9284
1.465,0.928537
1.466,0.928673
1.467,0.928809
1.468,0.928945
1.469,0.929081
1.47,0.929217
1.471,0.929352
1.472,0.929487
1.473,0.929622
1.474,0.929757
1.475,0.929891
1.476,0.930025
1.477,0.93016
1.478,0.930293
1.479,0.930427
1.48,0.930561
1.481,0.930694
1.482,0.930827
1.483,0.93096
1.484,0.931093
1.485,0.931225
1.486,0.931358
1.487,0.93149
1.488,0.931622
1.489,0.931754
1.49,0.931885
1.491,0.932017
1.492,0.932148
1.493,0.932279
1.494,0.93241
1.495,0.93254
1.496,0.932671
1.497,0.932801
1.498,0.932931
1.499,0.933061
1.5,0.93319
1.501,0.93332
1.502,0.933449
1.503,0.933578
1.504,0.933707
1.505,0.933835
1.506,0.933964
1.507,0.934092
1.508,0.93422
1.509,0.934348
1.51,0.934476
1.511,0.934603
1.512,0.93473
1.513,0.934858
1.514,0.934984
1.515,0.935111
1.516,0.935238
1.517,0.935364
1.518,0.93549
1.519,0.935616
1.52,0.935742
1.521,0.935867
1.522,0.935993
1.523,0.936118
1.524,0.936243
1.525,0.936368
1.526,0.936492
1.527,0.936617
1.528,0.936741
1.529,0.936865
1.53,0.936989
1.531,0.937113
1.532,0.937236
1.533,0.937359
1.534,0.937483
1.535,0.937605
1.536,0.937728
1.537,0.937851
1.538,0.937973
1.539,0.938095
1.54,0.938217
1.541,0.938339
1.542,0.938461
1.543,0.938582
1.544,0.938703
1.545,0.938824
1.546,0.938945
1.547,0.939066
1.548,0.939186
1.549,0.939306
1.55,0.939427
1.551,0.939546
1.552,0.939666
1.553,0.939786
1.554,0.939905
